DrawDate,LottoType,DrawSystemId,TicketPrice,WinPoolCount1,WinPoolAmount1,WinPoolCount2,WinPoolAmount2,WinPoolCount3,WinPoolAmount3,WinPoolCount4,WinPoolAmount4,Number1,Number2,Number3,Number4,Number5,Number6
2023-08-19,LottoPlus,6924,,,,,,,,,,7,18,20,39,47,49
2023-08-17,LottoPlus,6923,,,,,,,,,,1,17,20,30,35,49
2023-08-15,LottoPlus,6922,,,,,,,,,,17,18,23,26,28,47
2023-08-12,LottoPlus,6921,,,,,,,,,,8,14,17,27,29,39
2023-08-10,LottoPlus,6920,,,,,,,,,,3,17,24,29,39,44
2023-08-08,LottoPlus,6919,,,,,,,,,,5,6,16,21,27,38
2023-08-05,LottoPlus,6918,,,,,,,,,,2,27,29,34,41,44
2023-08-03,LottoPlus,6917,,,,,,,,,,8,17,25,28,43,48
2023-08-01,LottoPlus,6916,,,,,,,,,,6,7,11,13,17,28
2023-07-29,LottoPlus,6915,,,,,,,,,,6,9,20,21,35,38
2023-07-27,LottoPlus,6914,,,,,,,,,,6,10,11,24,30,38
2023-07-25,LottoPlus,6913,,,,,,,,,,7,8,10,22,31,38
2023-07-22,LottoPlus,6912,,,,,,,,,,5,14,28,34,38,39
2023-07-20,LottoPlus,6911,,,,,,,,,,2,3,7,21,27,45
2023-07-18,LottoPlus,6910,,,,,,,,,,3,5,15,39,41,46
2023-07-15,LottoPlus,6909,,,,,,,,,,3,17,31,35,40,48
2023-07-13,LottoPlus,6908,,,,,,,,,,14,19,25,32,33,39
2023-07-11,LottoPlus,6907,,,,,,,,,,7,15,16,21,32,48
2023-07-08,LottoPlus,6906,,,,,,,,,,11,14,18,26,28,30
2023-07-06,LottoPlus,6905,,,,,,,,,,13,15,16,37,39,49
2023-07-04,LottoPlus,6904,,,,,,,,,,1,6,9,23,25,36
2023-07-01,LottoPlus,6903,,,,,,,,,,2,14,19,20,23,48
2023-06-29,LottoPlus,6902,,,,,,,,,,3,22,24,26,32,41
2023-06-27,LottoPlus,6901,,,,,,,,,,25,27,35,39,43,49
2023-06-24,LottoPlus,6900,,,,,,,,,,5,14,21,28,38,43
2023-06-22,LottoPlus,6899,,,,,,,,,,21,31,32,38,43,49
2023-06-20,LottoPlus,6898,,,,,,,,,,11,13,17,22,37,41
2023-06-17,LottoPlus,6897,,,,,,,,,,18,19,20,27,35,43
2023-06-15,LottoPlus,6896,,,,,,,,,,10,19,23,33,40,45
2023-06-13,LottoPlus,6895,,,,,,,,,,2,4,7,12,35,46
2023-06-10,LottoPlus,6894,,,,,,,,,,5,10,20,28,30,37
2023-06-08,LottoPlus,6893,,,,,,,,,,15,16,17,24,25,29
2023-06-06,LottoPlus,6892,,,,,,,,,,5,26,33,37,41,44
2023-06-03,LottoPlus,6891,,,,,,,,,,4,10,19,21,23,27
2023-06-01,LottoPlus,6890,,,,,,,,,,11,19,25,35,39,42
2023-05-30,LottoPlus,6889,,,,,,,,,,2,12,13,16,27,34
2023-05-27,LottoPlus,6888,,,,,,,,,,3,10,16,30,39,49
2023-05-25,LottoPlus,6887,,,,,,,,,,10,22,35,37,43,45
2023-05-23,LottoPlus,6886,,,,,,,,,,2,17,24,26,34,38
2023-05-20,LottoPlus,6885,,,,,,,,,,7,20,27,29,42,45
2023-05-18,LottoPlus,6884,,,,,,,,,,4,11,19,23,32,40
2023-05-16,LottoPlus,6883,,,,,,,,,,1,7,10,14,17,20
2023-05-13,LottoPlus,6882,,,,,,,,,,6,9,26,30,35,39
2023-05-11,LottoPlus,6881,,,,,,,,,,1,6,11,17,22,44
2023-05-09,LottoPlus,6880,,,,,,,,,,7,10,20,21,37,38
2023-05-06,LottoPlus,6879,,,,,,,,,,10,23,24,30,35,38
2023-05-04,LottoPlus,6878,,,,,,,,,,13,22,25,27,33,34
2023-05-02,LottoPlus,6877,,,,,,,,,,4,11,19,26,29,48
2023-04-29,LottoPlus,6876,,,,,,,,,,1,7,12,14,25,48
2023-04-27,LottoPlus,6875,,,,,,,,,,11,22,26,29,34,37
2023-04-25,LottoPlus,6874,,,,,,,,,,3,23,24,27,42,46
2023-04-22,LottoPlus,6873,,,,,,,,,,13,14,28,31,36,41
2023-04-20,LottoPlus,6872,,,,,,,,,,6,12,21,28,42,45
2023-04-18,LottoPlus,6871,,,,,,,,,,5,12,14,28,29,47
2023-04-15,LottoPlus,6870,,,,,,,,,,8,10,15,19,34,37
2023-04-13,LottoPlus,6869,,,,,,,,,,7,9,10,45,48,49
2023-04-11,LottoPlus,6868,,,,,,,,,,5,6,10,14,25,45
2023-04-08,LottoPlus,6867,,,,,,,,,,4,12,14,20,41,43
2023-04-06,LottoPlus,6866,,,,,,,,,,3,13,16,27,38,49
2023-04-04,LottoPlus,6865,,,,,,,,,,1,18,22,26,33,36
2023-04-01,LottoPlus,6864,,,,,,,,,,15,18,30,41,47,49
2023-03-30,LottoPlus,6863,,,,,,,,,,1,7,8,34,37,47
2023-03-28,LottoPlus,6862,,,,,,,,,,12,25,36,44,46,48
2023-03-25,LottoPlus,6861,,,,,,,,,,15,17,25,26,31,41
2023-03-23,LottoPlus,6860,,,,,,,,,,22,23,26,30,34,49
2023-03-21,LottoPlus,6859,,,,,,,,,,6,9,17,24,29,41
2023-03-18,LottoPlus,6858,,,,,,,,,,6,9,15,16,17,30
2023-03-16,LottoPlus,6857,,,,,,,,,,2,7,12,18,27,42
2023-03-14,LottoPlus,6856,,,,,,,,,,2,5,13,20,37,38
2023-03-11,LottoPlus,6855,,,,,,,,,,21,33,34,38,40,48
2023-03-09,LottoPlus,6854,,,,,,,,,,15,24,28,29,30,47
2023-03-07,LottoPlus,6853,,,,,,,,,,4,14,17,27,31,32
2023-03-04,LottoPlus,6852,,,,,,,,,,17,23,27,31,43,44
2023-03-02,LottoPlus,6851,,,,,,,,,,6,26,28,30,38,41
2023-02-28,LottoPlus,6850,,,,,,,,,,2,20,29,30,31,33
2023-02-25,LottoPlus,6849,,,,,,,,,,5,13,16,20,26,43
2023-02-23,LottoPlus,6848,,,,,,,,,,5,7,13,18,36,41
2023-02-21,LottoPlus,6847,,,,,,,,,,1,26,43,46,47,49
2023-02-18,LottoPlus,6846,,,,,,,,,,4,8,22,25,37,41
2023-02-16,LottoPlus,6845,,,,,,,,,,2,4,10,14,40,47
2023-02-14,LottoPlus,6844,,,,,,,,,,3,18,30,36,40,47
2023-02-11,LottoPlus,6843,,,,,,,,,,7,10,34,38,39,45
2023-02-09,LottoPlus,6842,,,,,,,,,,27,33,38,39,40,41
2023-02-07,LottoPlus,6841,,,,,,,,,,16,35,36,37,44,47
2023-02-04,LottoPlus,6840,,,,,,,,,,1,8,26,32,34,40
2023-02-02,LottoPlus,6839,,,,,,,,,,3,7,8,11,38,44
2023-01-31,LottoPlus,6838,,,,,,,,,,25,30,33,36,41,46
2023-01-28,LottoPlus,6837,,,,,,,,,,9,14,19,22,36,37
2023-01-26,LottoPlus,6836,,,,,,,,,,3,5,13,14,38,42
2023-01-24,LottoPlus,6835,,,,,,,,,,10,14,29,35,37,48
2023-01-21,LottoPlus,6834,,,,,,,,,,13,19,27,39,40,48
2023-01-19,LottoPlus,6833,,,,,,,,,,2,10,13,15,34,40
2023-01-17,LottoPlus,6832,,,,,,,,,,3,35,43,46,48,49
2023-01-14,LottoPlus,6831,,,,,,,,,,19,27,32,47,48,49
2023-01-12,LottoPlus,6830,,,,,,,,,,8,12,24,29,41,44
2023-01-10,LottoPlus,6829,,,,,,,,,,1,6,9,18,20,21
2023-01-07,LottoPlus,6828,,,,,,,,,,4,11,21,35,36,49
2023-01-05,LottoPlus,6827,,,,,,,,,,1,3,6,17,21,23
2023-01-03,LottoPlus,6826,,,,,,,,,,1,20,21,25,29,35
2022-12-31,LottoPlus,6825,,,,,,,,,,6,12,13,22,44,45
2022-12-29,LottoPlus,6824,,,,,,,,,,20,25,32,35,38,47
2022-12-27,LottoPlus,6823,,,,,,,,,,4,11,31,42,43,45
2022-12-24,LottoPlus,6822,,,,,,,,,,14,18,21,24,37,46
2022-12-22,LottoPlus,6821,,,,,,,,,,6,21,30,34,47,48
2022-12-20,LottoPlus,6820,,,,,,,,,,4,13,23,28,33,40
2022-12-17,LottoPlus,6819,,,,,,,,,,11,13,31,40,42,49
2022-12-15,LottoPlus,6818,,,,,,,,,,23,27,28,29,43,44
2022-12-13,LottoPlus,6817,,,,,,,,,,4,13,20,26,36,38
2022-12-10,LottoPlus,6816,,,,,,,,,,13,19,27,36,40,45
2022-12-08,LottoPlus,6815,,,,,,,,,,7,24,27,34,45,47
2022-12-06,LottoPlus,6814,,,,,,,,,,13,23,29,37,42,49
2022-12-03,LottoPlus,6813,,,,,,,,,,9,13,24,25,26,40
2022-12-01,LottoPlus,6812,,,,,,,,,,8,12,21,27,32,39
2022-11-29,LottoPlus,6811,,,,,,,,,,2,4,29,32,35,42
2022-11-26,LottoPlus,6810,,,,,,,,,,11,26,27,28,42,48
2022-11-24,LottoPlus,6809,,,,,,,,,,27,28,29,36,41,46
2022-11-22,LottoPlus,6808,,,,,,,,,,1,7,14,16,36,46
2022-11-19,LottoPlus,6807,,,,,,,,,,4,9,20,26,34,48
2022-11-17,LottoPlus,6806,,,,,,,,,,13,25,29,33,36,43
2022-11-15,LottoPlus,6805,,,,,,,,,,4,6,15,18,38,45
2022-11-12,LottoPlus,6804,,,,,,,,,,2,10,30,34,37,44
2022-11-10,LottoPlus,6803,,,,,,,,,,3,6,26,33,42,43
2022-11-08,LottoPlus,6802,,,,,,,,,,5,6,10,20,21,26
2022-11-05,LottoPlus,6801,,,,,,,,,,1,11,13,18,23,27
2022-11-03,LottoPlus,6800,,,,,,,,,,5,6,10,26,38,44
2022-11-01,LottoPlus,6799,,,,,,,,,,17,20,25,34,40,49
2022-10-29,LottoPlus,6798,,,,,,,,,,10,29,31,32,38,48
2022-10-27,LottoPlus,6797,,,,,,,,,,14,22,23,24,26,37
2022-10-25,LottoPlus,6796,,,,,,,,,,1,13,30,31,32,40
2022-10-22,LottoPlus,6795,,,,,,,,,,9,22,23,34,39,49
2022-10-20,LottoPlus,6794,,,,,,,,,,1,12,28,33,45,48
2022-10-18,LottoPlus,6793,,,,,,,,,,8,15,24,26,35,44
2022-10-15,LottoPlus,6792,,,,,,,,,,4,18,19,30,39,42
2022-10-13,LottoPlus,6791,,,,,,,,,,2,10,15,28,35,45
2022-10-11,LottoPlus,6790,,,,,,,,,,7,12,15,32,43,47
2022-10-08,LottoPlus,6789,,,,,,,,,,3,13,14,26,44,48
2022-10-06,LottoPlus,6788,,,,,,,,,,4,7,20,22,33,44
2022-10-04,LottoPlus,6787,,,,,,,,,,6,7,16,34,39,40
2022-10-01,LottoPlus,6786,,,,,,,,,,9,12,18,22,27,40
2022-09-29,LottoPlus,6785,,,,,,,,,,4,15,19,28,34,42
2022-09-27,LottoPlus,6784,,,,,,,,,,7,8,13,41,42,48
2022-09-24,LottoPlus,6783,,,,,,,,,,12,32,33,37,44,48
2022-09-22,LottoPlus,6782,,,,,,,,,,10,20,34,36,45,47
2022-09-20,LottoPlus,6781,,,,,,,,,,1,10,15,18,34,44
2022-09-17,LottoPlus,6780,,,,,,,,,,6,33,34,38,40,42
2022-09-15,LottoPlus,6779,,,,,,,,,,7,11,32,37,43,44
2022-09-13,LottoPlus,6778,,,,,,,,,,8,12,24,26,31,43
2022-09-10,LottoPlus,6777,,,,,,,,,,8,28,33,34,40,41
2022-09-08,LottoPlus,6776,,,,,,,,,,6,10,17,19,21,29
2022-09-06,LottoPlus,6775,,,,,,,,,,15,19,27,32,38,41
2022-09-03,LottoPlus,6774,,,,,,,,,,1,12,16,26,30,45
2022-09-01,LottoPlus,6773,,,,,,,,,,1,9,11,26,31,33
2022-08-30,LottoPlus,6772,,,,,,,,,,1,10,15,16,25,27
2022-08-27,LottoPlus,6771,,,,,,,,,,1,3,20,30,40,44
2022-08-25,LottoPlus,6770,,,,,,,,,,28,29,35,38,39,42
2022-08-23,LottoPlus,6769,,,,,,,,,,17,28,29,32,37,40
2022-08-20,LottoPlus,6768,,,,,,,,,,7,16,20,26,28,40
2022-08-18,LottoPlus,6767,,,,,,,,,,8,14,26,29,30,39
2022-08-16,LottoPlus,6766,,,,,,,,,,1,3,6,28,31,39
2022-08-13,LottoPlus,6765,,,,,,,,,,5,9,10,26,44,46
2022-08-11,LottoPlus,6764,,,,,,,,,,2,11,14,34,44,49
2022-08-09,LottoPlus,6763,,,,,,,,,,1,7,18,28,34,39
2022-08-06,LottoPlus,6762,,,,,,,,,,9,11,37,39,42,47
2022-08-04,LottoPlus,6761,,,,,,,,,,12,28,30,35,45,47
2022-08-02,LottoPlus,6760,,,,,,,,,,24,28,29,38,45,49
2022-07-30,LottoPlus,6759,,,,,,,,,,10,12,13,17,20,25
2022-07-28,LottoPlus,6758,,,,,,,,,,8,18,22,25,27,47
2022-07-26,LottoPlus,6757,,,,,,,,,,6,8,19,23,29,45
2022-07-23,LottoPlus,6756,,,,,,,,,,1,3,13,20,36,39
2022-07-21,LottoPlus,6755,,,,,,,,,,3,8,17,39,45,48
2022-07-19,LottoPlus,6754,,,,,,,,,,7,11,15,21,24,47
2022-07-16,LottoPlus,6753,,,,,,,,,,6,13,15,36,44,47
2022-07-14,LottoPlus,6752,,,,,,,,,,13,17,19,38,42,45
2022-07-12,LottoPlus,6751,,,,,,,,,,2,8,13,21,22,48
2022-07-09,LottoPlus,6750,,,,,,,,,,7,17,21,26,38,48
2022-07-07,LottoPlus,6749,,,,,,,,,,2,28,38,39,42,49
2022-07-05,LottoPlus,6748,,,,,,,,,,8,9,10,39,46,49
2022-07-02,LottoPlus,6747,,,,,,,,,,1,9,19,27,30,31
2022-06-30,LottoPlus,6746,,,,,,,,,,2,16,20,39,42,48
2022-06-28,LottoPlus,6745,,,,,,,,,,1,3,14,20,22,37
2022-06-25,LottoPlus,6744,,,,,,,,,,3,13,15,19,31,40
2022-06-23,LottoPlus,6743,,,,,,,,,,10,13,22,42,44,48
2022-06-21,LottoPlus,6742,,,,,,,,,,6,9,13,38,40,46
2022-06-18,LottoPlus,6741,,,,,,,,,,11,13,20,32,33,47
2022-06-16,LottoPlus,6740,,,,,,,,,,4,6,13,14,21,42
2022-06-14,LottoPlus,6739,,,,,,,,,,4,16,18,28,29,42
2022-06-11,LottoPlus,6738,,,,,,,,,,10,12,17,18,20,24
2022-06-09,LottoPlus,6737,,,,,,,,,,8,9,21,34,39,41
2022-06-07,LottoPlus,6736,,,,,,,,,,2,4,5,10,12,16
2022-06-04,LottoPlus,6735,,,,,,,,,,6,12,17,19,42,48
2022-06-02,LottoPlus,6734,,,,,,,,,,2,17,34,44,47,49
2022-05-31,LottoPlus,6733,,,,,,,,,,9,22,23,30,44,46
2022-05-28,LottoPlus,6732,,,,,,,,,,7,8,14,16,38,40
2022-05-26,LottoPlus,6731,,,,,,,,,,7,8,11,19,31,38
2022-05-24,LottoPlus,6730,,,,,,,,,,13,19,23,24,39,46
2022-05-21,LottoPlus,6729,,,,,,,,,,20,21,23,26,37,39
2022-05-19,LottoPlus,6728,,,,,,,,,,11,16,19,21,29,34
2022-05-17,LottoPlus,6727,,,,,,,,,,1,16,19,30,35,41
2022-05-14,LottoPlus,6726,,,,,,,,,,12,16,23,24,26,44
2022-05-12,LottoPlus,6725,,,,,,,,,,1,13,26,34,36,42
2022-05-10,LottoPlus,6724,,,,,,,,,,1,6,8,20,29,47
2022-05-07,LottoPlus,6723,,,,,,,,,,4,5,10,37,38,45
2022-05-05,LottoPlus,6722,,,,,,,,,,14,23,28,39,42,47
2022-05-03,LottoPlus,6721,,,,,,,,,,3,11,12,20,23,32
2022-04-30,LottoPlus,6720,,,,,,,,,,12,14,16,32,42,49
2022-04-28,LottoPlus,6719,,,,,,,,,,1,2,7,17,44,48
2022-04-26,LottoPlus,6718,,,,,,,,,,3,15,29,45,46,48
2022-04-23,LottoPlus,6717,,,,,,,,,,3,5,15,23,29,35
2022-04-21,LottoPlus,6716,,,,,,,,,,2,14,15,17,36,42
2022-04-19,LottoPlus,6715,,,,,,,,,,4,30,35,37,48,49
2022-04-16,LottoPlus,6714,,,,,,,,,,5,12,20,21,37,45
2022-04-14,LottoPlus,6713,,,,,,,,,,5,8,26,39,41,43
2022-04-12,LottoPlus,6712,,,,,,,,,,12,19,26,27,44,46
2022-04-09,LottoPlus,6711,,,,,,,,,,16,21,24,38,40,46
2022-04-07,LottoPlus,6710,,,,,,,,,,1,5,14,27,42,47
2022-04-05,LottoPlus,6709,,,,,,,,,,1,7,11,15,20,42
2022-04-02,LottoPlus,6708,,,,,,,,,,15,17,27,30,42,46
2022-03-31,LottoPlus,6707,,,,,,,,,,6,7,9,12,17,40
2022-03-29,LottoPlus,6706,,,,,,,,,,7,19,24,28,40,44
2022-03-26,LottoPlus,6705,,,,,,,,,,24,26,32,34,43,45
2022-03-24,LottoPlus,6704,,,,,,,,,,13,15,23,25,39,49
2022-03-22,LottoPlus,6703,,,,,,,,,,7,11,17,27,32,34
2022-03-19,LottoPlus,6702,,,,,,,,,,6,7,8,28,29,44
2022-03-17,LottoPlus,6701,,,,,,,,,,6,7,22,28,34,35
2022-03-15,LottoPlus,6700,,,,,,,,,,6,9,16,17,40,47
2022-03-12,LottoPlus,6699,,,,,,,,,,8,11,20,38,39,49
2022-03-10,LottoPlus,6698,,,,,,,,,,3,5,14,19,26,28
2022-03-08,LottoPlus,6697,,,,,,,,,,8,11,14,26,39,49
2022-03-05,LottoPlus,6696,,,,,,,,,,5,9,26,33,42,45
2022-03-03,LottoPlus,6695,,,,,,,,,,7,14,15,34,35,37
2022-03-01,LottoPlus,6694,,,,,,,,,,2,9,10,13,28,35
2022-02-26,LottoPlus,6693,,,,,,,,,,11,23,27,40,43,44
2022-02-24,LottoPlus,6692,,,,,,,,,,9,31,33,37,40,43
2022-02-22,LottoPlus,6691,,,,,,,,,,3,7,21,25,41,47
2022-02-19,LottoPlus,6690,,,,,,,,,,11,17,30,33,35,43
2022-02-17,LottoPlus,6689,,,,,,,,,,2,3,9,23,28,36
2022-02-15,LottoPlus,6688,,,,,,,,,,2,8,9,17,26,27
2022-02-12,LottoPlus,6687,,,,,,,,,,10,24,33,40,47,49
2022-02-10,LottoPlus,6686,,,,,,,,,,7,14,36,44,45,47
2022-02-08,LottoPlus,6685,,,,,,,,,,3,12,15,17,28,49
2022-02-05,LottoPlus,6684,,,,,,,,,,19,22,30,40,44,47
2022-02-03,LottoPlus,6683,,,,,,,,,,5,14,19,20,23,46
2022-02-01,LottoPlus,6682,,,,,,,,,,5,12,17,19,32,35
2022-01-29,LottoPlus,6681,,,,,,,,,,8,20,31,33,36,44
2022-01-27,LottoPlus,6680,,,,,,,,,,3,7,9,35,45,49
2022-01-25,LottoPlus,6679,,,,,,,,,,9,10,19,22,36,38
2022-01-22,LottoPlus,6678,,,,,,,,,,3,10,19,20,21,44
2022-01-20,LottoPlus,6677,,,,,,,,,,6,12,23,28,31,40
2022-01-18,LottoPlus,6676,,,,,,,,,,2,10,24,29,44,46
2022-01-15,LottoPlus,6675,,,,,,,,,,13,19,23,26,41,42
2022-01-13,LottoPlus,6674,,,,,,,,,,21,27,29,32,40,41
2022-01-11,LottoPlus,6673,,,,,,,,,,9,12,25,27,37,38
2022-01-08,LottoPlus,6672,,,,,,,,,,12,19,26,38,40,47
2022-01-06,LottoPlus,6671,,,,,,,,,,2,4,6,18,38,42
2022-01-04,LottoPlus,6670,,,,,,,,,,1,16,25,32,37,45
2022-01-01,LottoPlus,6669,,,,,,,,,,4,6,11,29,32,48
2021-12-30,LottoPlus,6668,,,,,,,,,,3,5,26,31,41,44
2021-12-28,LottoPlus,6667,,,,,,,,,,4,5,11,29,36,39
2021-12-25,LottoPlus,6666,,,,,,,,,,1,7,10,12,14,46
2021-12-23,LottoPlus,6665,,,,,,,,,,3,13,19,23,48,49
2021-12-21,LottoPlus,6664,,,,,,,,,,5,11,12,37,42,46
2021-12-18,LottoPlus,6663,,,,,,,,,,4,11,13,15,33,44
2021-12-16,LottoPlus,6662,,,,,,,,,,16,25,26,29,38,47
2021-12-14,LottoPlus,6661,,,,,,,,,,3,6,15,37,44,47
2021-12-11,LottoPlus,6660,,,,,,,,,,2,4,9,13,18,23
2021-12-09,LottoPlus,6659,,,,,,,,,,3,13,18,24,38,40
2021-12-07,LottoPlus,6658,,,,,,,,,,9,20,29,33,45,48
2021-12-04,LottoPlus,6657,,,,,,,,,,5,11,13,17,39,43
2021-12-02,LottoPlus,6656,,,,,,,,,,4,6,11,16,19,23
2021-11-30,LottoPlus,6655,,,,,,,,,,26,27,31,34,36,39
2021-11-27,LottoPlus,6654,,,,,,,,,,6,13,20,22,28,39
2021-11-25,LottoPlus,6653,,,,,,,,,,8,13,15,23,45,47
2021-11-23,LottoPlus,6652,,,,,,,,,,2,11,17,18,19,49
2021-11-20,LottoPlus,6651,,,,,,,,,,3,21,27,38,39,48
2021-11-18,LottoPlus,6650,,,,,,,,,,6,17,18,25,29,35
2021-11-16,LottoPlus,6649,,,,,,,,,,1,6,9,25,34,47
2021-11-13,LottoPlus,6648,,,,,,,,,,3,17,21,34,35,47
2021-11-11,LottoPlus,6647,,,,,,,,,,4,16,17,30,35,41
2021-11-09,LottoPlus,6646,,,,,,,,,,6,7,9,19,30,37
2021-11-06,LottoPlus,6645,,,,,,,,,,15,23,24,35,42,48
2021-11-04,LottoPlus,6644,,,,,,,,,,1,9,10,31,39,41
2021-11-02,LottoPlus,6643,,,,,,,,,,3,18,25,30,36,40
2021-10-30,LottoPlus,6642,,,,,,,,,,12,24,30,34,39,43
2021-10-28,LottoPlus,6641,,,,,,,,,,23,28,33,39,43,47
2021-10-26,LottoPlus,6640,,,,,,,,,,18,19,25,27,29,39
2021-10-23,LottoPlus,6639,,,,,,,,,,1,21,24,32,33,35
2021-10-21,LottoPlus,6638,,,,,,,,,,17,19,23,25,27,33
2021-10-19,LottoPlus,6637,,,,,,,,,,17,23,32,33,36,38
2021-10-16,LottoPlus,6636,,,,,,,,,,4,7,15,24,31,34
2021-10-14,LottoPlus,6635,,,,,,,,,,10,11,24,27,34,35
2021-10-12,LottoPlus,6634,,,,,,,,,,4,5,21,30,31,48
2021-10-09,LottoPlus,6633,,,,,,,,,,6,10,18,24,29,42
2021-10-07,LottoPlus,6632,,,,,,,,,,11,26,35,37,41,49
2021-10-05,LottoPlus,6631,,,,,,,,,,1,3,22,40,43,47
2021-10-02,LottoPlus,6630,,,,,,,,,,6,8,12,26,30,34
2021-09-30,LottoPlus,6629,,,,,,,,,,3,4,15,22,37,46
2021-09-28,LottoPlus,6628,,,,,,,,,,2,3,8,39,40,46
2021-09-25,LottoPlus,6627,,,,,,,,,,3,8,15,18,31,41
2021-09-23,LottoPlus,6626,,,,,,,,,,6,8,12,13,17,44
2021-09-21,LottoPlus,6625,,,,,,,,,,1,2,9,15,40,44
2021-09-18,LottoPlus,6624,,,,,,,,,,11,15,18,20,22,39
2021-09-16,LottoPlus,6623,,,,,,,,,,2,27,32,34,39,49
2021-09-14,LottoPlus,6622,,,,,,,,,,10,18,29,34,41,45
2021-09-11,LottoPlus,6621,,,,,,,,,,9,18,32,34,35,39
2021-09-09,LottoPlus,6620,,,,,,,,,,2,3,10,13,16,23
2021-09-07,LottoPlus,6619,,,,,,,,,,14,15,23,38,42,43
2021-09-04,LottoPlus,6618,,,,,,,,,,12,21,32,44,47,49
2021-09-02,LottoPlus,6617,,,,,,,,,,1,5,11,29,31,36
2021-08-31,LottoPlus,6616,,,,,,,,,,3,11,20,22,26,47
2021-08-28,LottoPlus,6615,,,,,,,,,,1,9,28,38,39,49
2021-08-26,LottoPlus,6614,,,,,,,,,,10,23,27,30,42,44
2021-08-24,LottoPlus,6613,,,,,,,,,,3,6,20,31,45,46
2021-08-21,LottoPlus,6612,,,,,,,,,,13,17,27,33,41,46
2021-08-19,LottoPlus,6611,,,,,,,,,,12,13,17,23,46,48
2021-08-17,LottoPlus,6610,,,,,,,,,,4,6,9,25,29,36
2021-08-14,LottoPlus,6609,,,,,,,,,,1,3,21,28,31,39
2021-08-12,LottoPlus,6608,,,,,,,,,,5,27,30,37,41,42
2021-08-10,LottoPlus,6607,,,,,,,,,,7,11,16,28,39,45
2021-08-07,LottoPlus,6606,,,,,,,,,,3,18,23,36,42,47
2021-08-05,LottoPlus,6605,,,,,,,,,,5,9,14,15,27,35
2021-08-03,LottoPlus,6604,,,,,,,,,,6,25,27,31,45,47
2021-07-31,LottoPlus,6603,,,,,,,,,,18,26,28,42,44,48
2021-07-29,LottoPlus,6602,,,,,,,,,,14,19,30,34,35,46
2021-07-27,LottoPlus,6601,,,,,,,,,,3,5,14,39,46,49
2021-07-24,LottoPlus,6600,,,,,,,,,,3,9,28,36,38,49
2021-07-22,LottoPlus,6599,,,,,,,,,,1,4,9,19,23,32
2021-07-20,LottoPlus,6598,,,,,,,,,,2,8,18,22,39,40
2021-07-17,LottoPlus,6597,,,,,,,,,,4,14,36,37,43,44
2021-07-15,LottoPlus,6596,,,,,,,,,,3,26,34,40,44,45
2021-07-13,LottoPlus,6595,,,,,,,,,,2,18,20,21,22,37
2021-07-10,LottoPlus,6594,,,,,,,,,,10,13,23,28,35,44
2021-07-08,LottoPlus,6593,,,,,,,,,,4,5,37,38,44,48
2021-07-06,LottoPlus,6592,,,,,,,,,,4,15,26,38,39,43
2021-07-03,LottoPlus,6591,,,,,,,,,,1,8,9,16,17,38
2021-07-01,LottoPlus,6590,,,,,,,,,,17,41,42,46,47,48
2021-06-29,LottoPlus,6589,,,,,,,,,,2,4,21,29,33,45
2021-06-26,LottoPlus,6588,,,,,,,,,,2,13,22,31,45,47
2021-06-24,LottoPlus,6587,,,,,,,,,,18,23,25,36,37,45
2021-06-22,LottoPlus,6586,,,,,,,,,,4,13,17,21,22,28
2021-06-19,LottoPlus,6585,,,,,,,,,,2,7,36,40,43,49
2021-06-17,LottoPlus,6584,,,,,,,,,,6,15,18,23,35,49
2021-06-15,LottoPlus,6583,,,,,,,,,,12,14,17,27,29,49
2021-06-12,LottoPlus,6582,,,,,,,,,,10,23,25,39,46,48
2021-06-10,LottoPlus,6581,,,,,,,,,,10,16,21,24,30,47
2021-06-08,LottoPlus,6580,,,,,,,,,,1,12,18,27,36,44
2021-06-05,LottoPlus,6579,,,,,,,,,,1,8,10,39,43,47
2021-06-03,LottoPlus,6578,,,,,,,,,,8,24,30,32,37,49
2021-06-01,LottoPlus,6577,,,,,,,,,,9,10,17,41,43,46
2021-05-29,LottoPlus,6576,,,,,,,,,,17,23,29,36,37,40
2021-05-27,LottoPlus,6575,,,,,,,,,,14,16,27,28,34,49
2021-05-25,LottoPlus,6574,,,,,,,,,,32,35,38,45,48,49
2021-05-22,LottoPlus,6573,,,,,,,,,,5,26,29,41,48,49
2021-05-20,LottoPlus,6572,,,,,,,,,,16,21,25,28,31,36
2021-05-18,LottoPlus,6571,,,,,,,,,,6,12,15,24,42,45
2021-05-15,LottoPlus,6570,,,,,,,,,,11,19,23,25,39,48
2021-05-13,LottoPlus,6569,,,,,,,,,,7,11,13,21,33,36
2021-05-11,LottoPlus,6568,,,,,,,,,,3,13,22,28,30,43
2021-05-08,LottoPlus,6567,,,,,,,,,,6,14,17,31,41,43
2021-05-06,LottoPlus,6566,,,,,,,,,,15,40,43,44,45,48
2021-05-04,LottoPlus,6565,,,,,,,,,,10,14,17,34,44,49
2021-05-01,LottoPlus,6564,,,,,,,,,,12,13,14,22,32,46
2021-04-29,LottoPlus,6563,,,,,,,,,,4,9,19,21,23,46
2021-04-27,LottoPlus,6562,,,,,,,,,,7,20,24,30,32,41
2021-04-24,LottoPlus,6561,,,,,,,,,,21,22,28,39,42,44
2021-04-22,LottoPlus,6560,,,,,,,,,,5,23,25,27,35,45
